,0,1
0,ACCEDE01293_126.png,0.841375648975
1,ACCEDE01293_226.png,0.764675140381
2,ACCEDE01293_166.png,0.550941705704
3,ACCEDE01293_106.png,0.0480899699032
4,ACCEDE01293_49.png,0.0948753729463
5,ACCEDE01293_67.png,0.586385965347
6,ACCEDE01293_193.png,0.171137720346
7,ACCEDE01293_196.png,0.22932036221
8,ACCEDE01293_35.png,0.840467512608
9,ACCEDE01293_1.png,0.493536710739
10,ACCEDE01293_205.png,0.542382061481
11,ACCEDE01293_185.png,0.631588280201
12,ACCEDE01293_198.png,0.553498983383
13,ACCEDE01293_175.png,0.620485782623
14,ACCEDE01293_207.png,0.105414018035
15,ACCEDE01293_203.png,0.0938495546579
16,ACCEDE01293_134.png,0.0995244756341
17,ACCEDE01293_241.png,0.889171659946
18,ACCEDE01293_100.png,0.106033325195
19,ACCEDE01293_169.png,0.873234570026
20,ACCEDE01293_183.png,0.207874983549
21,ACCEDE01293_209.png,0.830543220043
22,ACCEDE01293_145.png,0.638176321983
23,ACCEDE01293_118.png,0.768877208233
24,ACCEDE01293_91.png,0.804666519165
25,ACCEDE01293_151.png,0.648725986481
26,ACCEDE01293_96.png,0.754273056984
27,ACCEDE01293_138.png,0.283564925194
28,ACCEDE01293_102.png,0.895025789738
29,ACCEDE01293_51.png,0.635563075542
